"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2021991104028",2021,"991104028",300686,681502,-3.594659,56.016108,"Police Scotland","Slight",2,1,2021-10-20,"Wednesday",17:30:00,NA,"S12000014","S12000014","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2021-10-20 17:30:00
"2021991104030",2021,"991104030",365308,858910,-2.582405,57.618806,"Police Scotland","Fatal",2,1,2021-10-29,"Friday",08:55:00,NA,"S12000034","S12000034","A",NA,"Single carriageway",60,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Other","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2021-10-29 08:55:00
"2021991104106",2021,"991104106",238882,673080,-4.580082,55.923721,"Police Scotland","Serious",1,1,2021-07-12,"Monday",12:30:00,NA,"S12000038","S12000038","A",NA,"Roundabout",70,"Roundabout","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-07-12 12:30:00
"2021991104156",2021,"991104156",236275,635118,-4.598982,55.58211,"Police Scotland","Serious",2,1,2021-10-29,"Friday",16:10:00,NA,"S12000028","S12000028","A",NA,"Single carriageway",40,"T or staggered junction","Stop sign","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-10-29 16:10:00
"2021991104195",2021,"991104195",256808,577098,-4.243906,55.067644,"Police Scotland","Slight",1,1,2021-10-22,"Friday",07:25:00,NA,"S12000006","S12000006","A",NA,"Single carriageway",60,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-10-22 07:25:00
"2021991104227",2021,"991104227",267336,664626,-4.120953,55.856512,"Police Scotland","Slight",2,2,2021-10-31,"Sunday",00:30:00,NA,"S12000049","S12000049","A",NA,"Dual carriageway",40,"Crossroads","Auto traffic signal","B",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2021-10-31 00:30:00
"2021991104234",2021,"991104234",316757,721774,-3.349603,56.380887,"Police Scotland","Slight",1,1,2021-10-31,"Sunday",01:31:00,NA,"S12000048","S12000048","A",NA,"Slip road",70,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-10-31 01:31:00
"2021991104244",2021,"991104244",342751,731094,-2.93079,56.468474,"Police Scotland","Serious",2,1,2021-10-30,"Saturday",08:00:00,NA,"S12000042","S12000042","A",NA,"Dual carriageway",40,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2021-10-30 08:00:00
"2021991104419",2021,"991104419",250902,670957,-4.38674,55.908541,"Police Scotland","Slight",2,1,2021-10-31,"Sunday",20:20:00,NA,"S12000049","S12000049","A",NA,"Roundabout",40,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-10-31 20:20:00
"2021991104424",2021,"991104424",269868,656969,-4.076866,55.78845,"Police Scotland","Serious",1,1,2021-08-08,"Sunday",15:00:00,NA,"S12000029","S12000029","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Control by other authorised person","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2021-08-08 15:00:00
"2021991104426",2021,"991104426",325526,742961,-3.213701,56.57265,"Police Scotland","Serious",3,2,2021-10-31,"Sunday",20:05:00,NA,"S12000048","S12000048","A",NA,"Single carriageway",60,"Other junction","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-10-31 20:05:00
"2021991104545",2021,"991104545",257195,668335,-4.284776,55.886912,"Police Scotland","Serious",1,1,2021-10-28,"Thursday",06:30:00,NA,"S12000049","S12000049","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Unknown","Dry","None","None","Urban","No - accident was reported using a self completion  form (self rep only)","Data missing or out of range","-1",2021-10-28 06:30:00
"2021991104706",2021,"991104706",209998,560381,-4.964885,54.901927,"Police Scotland","Fatal",2,1,2021-10-30,"Saturday",20:20:00,NA,"S12000006","S12000006","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Dry","None","Other object on road","Rural","Yes","Data missing or out of range","-1",2021-10-30 20:20:00
"2021991104832",2021,"991104832",338350,700763,-2.995092,56.195462,"Police Scotland","Slight",2,1,2021-11-01,"Monday",17:30:00,NA,"S12000047","S12000047","A",NA,"Single carriageway",30,"Mini-roundabout","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-11-01 17:30:00
"2021991104859",2021,"991104859",256967,665534,-4.286939,55.861698,"Police Scotland","Serious",2,5,2021-11-01,"Monday",17:40:00,NA,"S12000049","S12000049","A",NA,"Dual carriageway",30,"Slip road","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-11-01 17:40:00
"2021991104870",2021,"991104870",140663,848997,-6.32542,57.456878,"Police Scotland","Slight",3,3,2021-11-01,"Monday",13:43:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",60,"Private drive or entrance","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2021-11-01 13:43:00
"2021991104874",2021,"991104874",202214,862725,-5.312636,57.610995,"Police Scotland","Slight",1,1,2021-11-01,"Monday",07:30:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Raining + high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2021-11-01 07:30:00
"2021991104987",2021,"991104987",367547,799646,-2.537094,57.086648,"Police Scotland","Slight",1,1,2021-11-02,"Tuesday",07:25:00,NA,"S12000034","S12000034","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-11-02 07:25:00
"2021991104997",2021,"991104997",223945,642668,-4.799165,55.645567,"Police Scotland","Serious",1,1,2021-11-01,"Monday",08:45:00,NA,"S12000021","S12000021","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine + high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2021-11-01 08:45:00
"2021991105002",2021,"991105002",250255,658943,-4.390446,55.800492,"Police Scotland","Slight",2,1,2021-05-26,"Wednesday",12:25:00,NA,"S12000011","S12000011","A",NA,"Dual carriageway",30,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-05-26 12:25:00
"2021991105123",2021,"991105123",322439,673185,-3.243433,55.945417,"Police Scotland","Slight",1,1,2021-10-30,"Saturday",14:05:00,NA,"S12000036","S12000036","A",NA,"Single carriageway",30,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-10-30 14:05:00
"2021991105184",2021,"991105184",331711,666599,-3.093344,55.887663,"Police Scotland","Slight",2,2,2021-10-30,"Saturday",13:30:00,NA,"S12000019","S12000019","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-10-30 13:30:00
"2021991105221",2021,"991105221",316885,691001,-3.337856,56.104513,"Police Scotland","Slight",2,1,2021-10-31,"Sunday",10:15:00,NA,"S12000047","S12000047","A",NA,"Slip road",40,"Slip road","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-10-31 10:15:00
"2021991105258",2021,"991105258",364651,759061,-2.579201,56.721866,"Police Scotland","Slight",3,1,2021-11-02,"Tuesday",07:55:00,NA,"S12000041","S12000041","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-11-02 07:55:00
"2021991105277",2021,"991105277",322917,675722,-3.236508,55.968283,"Police Scotland","Slight",2,1,2021-10-26,"Tuesday",07:30:00,NA,"S12000036","S12000036","A",NA,"Roundabout",30,"Roundabout","Auto traffic signal","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lighting unknown","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2021-10-26 07:30:00
"2021991105286",2021,"991105286",258916,668245,-4.257238,55.886611,"Police Scotland","Serious",1,1,2021-11-02,"Tuesday",09:00:00,NA,"S12000049","S12000049","A",NA,"Dual carriageway",30,"Crossroads","Auto traffic signal","B",NA,"None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2021-11-02 09:00:00
"2021991105338",2021,"991105338",316432,968264,-3.439434,58.594269,"Police Scotland","Serious",3,2,2021-11-02,"Tuesday",19:24:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",50,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-11-02 19:24:00
"2021991105623",2021,"991105623",324935,672944,-3.203412,55.94365,"Police Scotland","Serious",2,1,2021-11-02,"Tuesday",08:10:00,NA,"S12000036","S12000036","A",NA,"Single carriageway",20,"More than 4 arms (not roundabout)","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-11-02 08:10:00
"2021991105775",2021,"991105775",244150,783694,-4.561796,56.918243,"Police Scotland","Serious",1,3,2021-11-03,"Wednesday",09:30:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-11-03 09:30:00
"2021991105841",2021,"991105841",324263,673253,-3.214255,55.94632,"Police Scotland","Serious",2,1,2021-11-03,"Wednesday",22:10:00,NA,"S12000036","S12000036","A",NA,"Single carriageway",20,"Crossroads","Auto traffic signal","B",NA,"Control by other authorised person","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-11-03 22:10:00
"2021991106138",2021,"991106138",252372,666225,-4.360665,55.866515,"Police Scotland","Slight",2,2,2021-11-04,"Thursday",12:06:00,NA,"S12000038","S12000038","A",NA,"Dual carriageway",40,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-11-04 12:06:00
"2021991106204",2021,"991106204",257563,666910,-4.278148,55.874227,"Police Scotland","Serious",1,1,2021-11-04,"Thursday",18:49:00,NA,"S12000049","S12000049","A",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-11-04 18:49:00
"2021991106206",2021,"991106206",277251,648506,-3.955396,55.714388,"Police Scotland","Slight",2,1,2021-11-04,"Thursday",16:23:00,NA,"S12000029","S12000029","A",NA,"Single carriageway",50,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-11-04 16:23:00
"2021991106250",2021,"991106250",371075,796133,-2.478481,57.055327,"Police Scotland","Serious",2,1,2021-11-02,"Tuesday",12:45:00,NA,"S12000034","S12000034","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","No","Data missing or out of range","-1",2021-11-02 12:45:00
"2021991106543",2021,"991106543",214491,684681,-4.97787,56.019023,"Police Scotland","Serious",1,1,2021-11-05,"Friday",09:58:00,NA,"S12000035","S12000035","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","Roadworks","None","Rural","No","Data missing or out of range","-1",2021-11-05 09:58:00
"2021991106565",2021,"991106565",218982,712697,-4.924972,56.272121,"Police Scotland","Serious",2,1,2021-11-04,"Thursday",19:05:00,NA,"S12000035","S12000035","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Dry","None","None","Rural","No","Data missing or out of range","-1",2021-11-04 19:05:00
"2021991106574",2021,"991106574",290177,735320,-3.785515,56.497094,"Police Scotland","Serious",1,1,2021-11-05,"Friday",15:58:00,NA,"S12000048","S12000048","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-11-05 15:58:00
"2021991106609",2021,"991106609",241044,641242,-4.526941,55.638662,"Police Scotland","Slight",1,1,2021-11-05,"Friday",18:25:00,NA,"S12000008","S12000008","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-11-05 18:25:00
"2021991106820",2021,"991106820",361623,627114,-2.60962,55.536229,"Police Scotland","Serious",2,3,2021-11-05,"Friday",17:50:00,NA,"S12000026","S12000026","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-11-05 17:50:00
"2021991106840",2021,"991106840",344962,1011240,-2.959287,58.984733,"Police Scotland","Serious",1,1,2021-11-06,"Saturday",18:40:00,NA,"S12000023","S12000023","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining + high winds","Wet or damp","None","None","Urban","No","Data missing or out of range","-1",2021-11-06 18:40:00
"2021991106896",2021,"991106896",324646,676011,-3.208896,55.971153,"Police Scotland","Slight",2,2,2021-10-08,"Friday",10:09:00,NA,"S12000036","S12000036","A",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","B",NA,"None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-10-08 10:09:00
"2021991107041",2021,"991107041",215863,778333,-5.021901,56.859771,"Police Scotland","Slight",1,1,2021-11-07,"Sunday",20:35:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-11-07 20:35:00
"2021991107324",2021,"991107324",210181,665431,-5.033373,55.844624,"Police Scotland","Slight",1,1,2021-11-06,"Saturday",16:35:00,NA,"S12000035","S12000035","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining + high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2021-11-06 16:35:00
"2021991107404",2021,"991107404",268823,870514,-4.203003,57.705208,"Police Scotland","Slight",4,1,2021-11-08,"Monday",15:34:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2021-11-08 15:34:00
"2021991107411",2021,"991107411",264409,655890,-4.163318,55.777261,"Police Scotland","Slight",1,1,2021-11-08,"Monday",17:23:00,NA,"S12000029","S12000029","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","Control by other authorised person","Pedestrian phase at traffic signal junction","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","No","Data missing or out of range","-1",2021-11-08 17:23:00
"2021991107462",2021,"991107462",315115,693819,-3.367201,56.129513,"Police Scotland","Fatal",1,1,2021-11-08,"Monday",18:50:00,NA,"S12000047","S12000047","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-11-08 18:50:00
"2021991107528",2021,"991107528",319573,674989,-3.289846,55.961149,"Police Scotland","Serious",2,2,2021-11-08,"Monday",10:00:00,NA,"S12000036","S12000036","A",NA,"Single carriageway",40,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-11-08 10:00:00
"2021991107924",2021,"991107924",265901,663922,-4.143512,55.849794,"Police Scotland","Slight",2,1,2021-11-05,"Friday",14:35:00,NA,"S12000049","S12000049","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2021-11-05 14:35:00
"2021991107941",2021,"991107941",257086,667197,-4.285917,55.876663,"Police Scotland","Serious",2,1,2021-10-17,"Sunday",20:00:00,NA,"S12000049","S12000049","A",NA,"Single carriageway",30,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights unlit","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2021-10-17 20:00:00
"2021991107943",2021,"991107943",392775,803616,-2.120968,57.123402,"Police Scotland","Serious",1,1,2021-11-06,"Saturday",12:00:00,NA,"S12000033","S12000033","A",NA,"Dual carriageway",40,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","No - accident was reported using a self completion  form (self rep only)","Data missing or out of range","-1",2021-11-06 12:00:00
"2021991108005",2021,"991108005",333886,670862,-3.059624,55.926263,"Police Scotland","Slight",2,1,2021-11-07,"Sunday",15:30:00,NA,"S12000010","S12000010","A",NA,"Single carriageway",40,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-11-07 15:30:00
"2021991108012",2021,"991108012",207902,555894,-4.994535,54.86086,"Police Scotland","Slight",1,1,2021-10-31,"Sunday",18:30:00,NA,"S12000006","S12000006","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Dry","None","Any animal in carriageway (except ridden horse)","Rural","Yes","Data missing or out of range","-1",2021-10-31 18:30:00
"2021991108027",2021,"991108027",253897,659084,-4.332476,55.802872,"Police Scotland","Slight",2,2,2021-11-08,"Monday",18:50:00,NA,"S12000049","S12000049","A",NA,"Dual carriageway",30,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2021-11-08 18:50:00
"2021991108101",2021,"991108101",371413,635443,-2.455377,55.611739,"Police Scotland","Serious",2,1,2021-09-20,"Monday",08:41:00,NA,"S12000026","S12000026","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-09-20 08:41:00
"2021991108214",2021,"991108214",262645,661511,-4.194257,55.827231,"Police Scotland","Slight",2,1,2021-11-10,"Wednesday",08:00:00,NA,"S12000029","S12000029","A",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-11-10 08:00:00
"2021991108260",2021,"991108260",375013,635839,-2.398266,55.615496,"Police Scotland","Serious",1,1,2021-10-10,"Sunday",12:52:00,NA,"S12000026","S12000026","A",NA,"Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-10-10 12:52:00
"2021991108312",2021,"991108312",302500,678239,-3.56439,55.987175,"Police Scotland","Slight",2,1,2021-11-10,"Wednesday",10:45:00,NA,"S12000040","S12000040","A",NA,"Single carriageway",60,"Slip road","Give way or uncontrolled","Motorway",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-11-10 10:45:00
"2021991108379",2021,"991108379",310012,702790,-3.452307,56.209149,"Police Scotland","Serious",2,2,2021-11-10,"Wednesday",09:50:00,NA,"S12000048","S12000048","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-11-10 09:50:00
"2021991108453",2021,"991108453",260369,664771,-4.232236,55.855845,"Police Scotland","Slight",4,1,2021-11-07,"Sunday",14:45:00,NA,"S12000049","S12000049","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-11-07 14:45:00
"2021991108497",2021,"991108497",317456,675910,-3.324028,55.969062,"Police Scotland","Slight",4,4,2021-09-03,"Friday",08:12:00,NA,"S12000036","S12000036","A",NA,"Dual carriageway",40,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-09-03 08:12:00
"2021991108523",2021,"991108523",327848,670149,-3.156036,55.918988,"Police Scotland","Serious",1,1,2021-11-04,"Thursday",16:55:00,NA,"S12000036","S12000036","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","Control by school crossing patrol","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No - accident was reported using a self completion  form (self rep only)","Data missing or out of range","-1",2021-11-04 16:55:00
