"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2020990991552",2020,"990991552",250541,667582,-4.390645,55.878132,"Police Scotland","Slight",2,1,2020-05-20,"Wednesday",13:30:00,"Renfrewshire","S12000038","S12000038","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-05-20 13:30:00
"2020990991652",2020,"990991652",220951,877652,-5.010583,57.752716,"Police Scotland","Serious",2,1,2020-10-20,"Tuesday",14:09:00,"Highland","S12000017","S12000017","A",NA,"Single carriageway",60,"Other junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-10-20 14:09:00
"2020990991657",2020,"990991657",347313,631969,-2.837255,55.57851,"Police Scotland","Slight",1,1,2020-10-10,"Saturday",21:55:00,"Scottish Borders","S12000026","S12000026","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-10-10 21:55:00
"2020990991664",2020,"990991664",259091,667889,-4.254257,55.883466,"Police Scotland","Slight",1,1,2020-10-20,"Tuesday",06:10:00,"Glasgow City","S12000049","S12000049","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","Control by other authorised person","Pedestrian phase at traffic signal junction","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2020-10-20 06:10:00
"2020990991882",2020,"990991882",281771,722368,-3.916111,56.378762,"Police Scotland","Serious",2,2,2020-10-21,"Wednesday",10:38:00,"Perth and Kinross","S12000048","S12000048","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-10-21 10:38:00
"2020990991991",2020,"990991991",393518,853117,-2.110019,57.568067,"Police Scotland","Slight",1,1,2020-10-16,"Friday",08:40:00,"Aberdeenshire","S12000034","S12000034","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-10-16 08:40:00
"2020990992107",2020,"990992107",373240,862898,-2.450073,57.655169,"Police Scotland","Serious",1,1,2020-09-29,"Tuesday",18:31:00,"Aberdeenshire","S12000034","S12000034","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","No","Data missing or out of range","-1",2020-09-29 18:31:00
"2020990992353",2020,"990992353",184633,714872,-5.480406,56.277288,"Police Scotland","Slight",2,1,2020-10-22,"Thursday",14:22:00,"Argyll and Bute","S12000035","S12000035","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-10-22 14:22:00
"2020990992662",2020,"990992662",267691,664461,-4.115206,55.855128,"Police Scotland","Slight",2,3,2020-10-23,"Friday",18:58:00,"Glasgow City","S12000049","S12000049","A",NA,"Dual carriageway",30,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2020-10-23 18:58:00
"2020990992681",2020,"990992681",324804,673253,-3.205595,55.946405,"Police Scotland","Slight",2,1,2020-10-23,"Friday",14:45:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Single carriageway",20,"T or staggered junction","Auto traffic signal","A",NA,"None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-10-23 14:45:00
"2020990992684",2020,"990992684",371520,858114,-2.478328,57.612094,"Police Scotland","Serious",3,1,2020-10-13,"Tuesday",16:25:00,"Aberdeenshire","S12000034","S12000034","A",NA,"Single carriageway",50,"More than 4 arms (not roundabout)","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2020-10-13 16:25:00
"2020990992686",2020,"990992686",170891,648728,-5.645577,55.6778,"Police Scotland","Slight",2,1,2020-10-17,"Saturday",11:40:00,"Argyll and Bute","S12000035","S12000035","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","No","Data missing or out of range","-1",2020-10-17 11:40:00
"2020990992698",2020,"990992698",326099,673149,-3.184837,55.945671,"Police Scotland","Serious",2,1,2020-10-09,"Friday",16:00:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Central refuge","Daylight","Unknown","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-10-09 16:00:00
"2020990992708",2020,"990992708",240574,637098,-4.532,55.60131,"Police Scotland","Slight",2,1,2020-10-23,"Friday",07:30:00,"East Ayrshire","S12000008","S12000008","A",NA,"Dual carriageway",40,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2020-10-23 07:30:00
"2020990992724",2020,"990992724",271287,658392,-4.054926,55.801608,"Police Scotland","Slight",1,1,2020-10-24,"Saturday",08:55:00,"South Lanarkshire","S12000029","S12000029","A",NA,"Slip road",40,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2020-10-24 08:55:00
"2020990992811",2020,"990992811",324794,673705,-3.205881,55.950463,"Police Scotland","Slight",1,1,2020-09-09,"Wednesday",19:50:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Dual carriageway",20,"T or staggered junction","Auto traffic signal","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-09-09 19:50:00
"2020990992867",2020,"990992867",271683,655873,-4.047426,55.779095,"Police Scotland","Slight",1,1,2020-10-15,"Thursday",21:30:00,"South Lanarkshire","S12000029","S12000029","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-10-15 21:30:00
"2020990992921",2020,"990992921",441400,1139762,-1.256434,60.140294,"Police Scotland","Serious",1,1,2020-10-25,"Sunday",01:30:00,"Shetland Islands","S12000027","S12000027","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2020-10-25 01:30:00
"2020990992926",2020,"990992926",310527,723254,-3.450959,56.39304,"Police Scotland","Slight",2,1,2020-10-02,"Friday",14:25:00,"Perth and Kinross","S12000048","S12000048","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-10-02 14:25:00
"2020990993006",2020,"990993006",339773,715931,-2.975625,56.331897,"Police Scotland","Slight",2,1,2020-10-23,"Friday",13:20:00,"Fife","S12000047","S12000047","A",NA,"Single carriageway",60,"More than 4 arms (not roundabout)","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","No","Data missing or out of range","-1",2020-10-23 13:20:00
"2020990993145",2020,"990993145",336232,670947,-3.022107,55.927344,"Police Scotland","Slight",2,1,2020-10-23,"Friday",14:25:00,"East Lothian","S12000010","S12000010","A",NA,"Single carriageway",40,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","No","Data missing or out of range","-1",2020-10-23 14:25:00
"2020990993306",2020,"990993306",257138,554479,-4.227471,54.864639,"Police Scotland","Slight",1,1,2020-10-22,"Thursday",10:30:00,"Dumfries and Galloway","S12000006","S12000006","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-10-22 10:30:00
"2020990993310",2020,"990993310",222273,786530,-4.922664,56.935809,"Police Scotland","Fatal",2,1,2020-10-26,"Monday",17:25:00,"Highland","S12000017","S12000017","A",NA,"Single carriageway",50,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-10-26 17:25:00
"2020990993482",2020,"990993482",325679,672510,-3.191383,55.939867,"Police Scotland","Serious",2,1,2020-10-22,"Thursday",06:45:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Single carriageway",20,"Other junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Control by other authorised person","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Raining no high winds","Wet or damp","Road sign or marking defective or obscured","None","Urban","No","Data missing or out of range","-1",2020-10-22 06:45:00
"2020990993538",2020,"990993538",263472,673037,-4.186879,55.930948,"Police Scotland","Slight",2,2,2020-10-10,"Saturday",19:00:00,"East Dunbartonshire","S12000045","S12000045","A",NA,"Single carriageway",60,"Private drive or entrance","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2020-10-10 19:00:00
"2020990993655",2020,"990993655",211119,757888,-5.084492,56.674464,"Police Scotland","Serious",2,5,2020-10-27,"Tuesday",13:20:00,"Highland","S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","Roadworks","None","Rural","No","Data missing or out of range","-1",2020-10-27 13:20:00
"2020990993690",2020,"990993690",237875,616790,-4.562912,55.41813,"Police Scotland","Serious",2,1,2020-10-26,"Monday",13:50:00,"East Ayrshire","S12000008","S12000008","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-10-26 13:50:00
"2020990993703",2020,"990993703",326135,673091,-3.184245,55.945156,"Police Scotland","Slight",1,1,2020-10-27,"Tuesday",16:14:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Single carriageway",20,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2020-10-27 16:14:00
"2020990993715",2020,"990993715",337347,714570,-3.014528,56.319356,"Police Scotland","Slight",2,3,2020-10-26,"Monday",15:20:00,"Fife","S12000047","S12000047","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","No","Data missing or out of range","-1",2020-10-26 15:20:00
"2020990993728",2020,"990993728",339818,813627,-2.99792,57.209425,"Police Scotland","Slight",1,1,2020-09-13,"Sunday",17:30:00,"Aberdeenshire","S12000034","S12000034","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-09-13 17:30:00
"2020990993735",2020,"990993735",240139,676710,-4.562139,55.956723,"Police Scotland","Slight",2,1,2020-09-28,"Monday",14:40:00,"West Dunbartonshire","S12000039","S12000039","A",NA,"Roundabout",40,"Roundabout","Auto traffic signal","A",NA,"None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-09-28 14:40:00
"2020990993781",2020,"990993781",327054,674422,-3.169895,55.957252,"Police Scotland","Slight",2,1,2020-10-27,"Tuesday",17:45:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Single carriageway",30,"More than 4 arms (not roundabout)","Auto traffic signal","B",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Unknown","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-10-27 17:45:00
"2020990993790",2020,"990993790",250648,620975,-4.363564,55.459762,"Police Scotland","Serious",2,1,2020-10-23,"Friday",19:45:00,"East Ayrshire","S12000008","S12000008","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-10-23 19:45:00
"2020990993855",2020,"990993855",271487,884429,-4.165801,57.830875,"Police Scotland","Slight",1,1,2020-10-05,"Monday",19:50:00,"Highland","S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-10-05 19:50:00
"2020990993984",2020,"990993984",263683,665451,-4.17968,55.862899,"Police Scotland","Slight",2,2,2020-10-28,"Wednesday",08:55:00,"Glasgow City","S12000049","S12000049","A",NA,"Dual carriageway",30,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","No","Data missing or out of range","-1",2020-10-28 08:55:00
"2020990993989",2020,"990993989",288696,643358,-3.771234,55.67092,"Police Scotland","Slight",1,1,2020-10-28,"Wednesday",13:20:00,"South Lanarkshire","S12000029","S12000029","A",NA,"Roundabout",30,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","Central refuge","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-10-28 13:20:00
"2020990994060",2020,"990994060",323036,672295,-3.233622,55.937519,"Police Scotland","Serious",1,1,2020-10-15,"Thursday",13:25:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Single carriageway",20,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Zebra","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-10-15 13:25:00
"2020990994074",2020,"990994074",318297,931713,-3.39432,58.266451,"Police Scotland","Slight",2,1,2020-10-28,"Wednesday",13:50:00,"Highland","S12000017","S12000017","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-10-28 13:50:00
"2020990994085",2020,"990994085",252469,663894,-4.357848,55.845619,"Police Scotland","Serious",1,1,2020-10-27,"Tuesday",16:00:00,"Glasgow City","S12000049","S12000049","A",NA,"Dual carriageway",30,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights unlit","Raining no high winds","Wet or damp","None","None","Urban","No","Data missing or out of range","-1",2020-10-27 16:00:00
"2020990994087",2020,"990994087",331821,668032,-3.091947,55.900552,"Police Scotland","Slight",2,1,2020-10-13,"Tuesday",05:55:00,"Midlothian","S12000019","S12000019","A",NA,"Roundabout",70,"Roundabout","Auto traffic signal","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lighting unknown","Raining no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2020-10-13 05:55:00
"2020990994092",2020,"990994092",325378,676173,-3.197216,55.972723,"Police Scotland","Slight",2,1,2020-10-28,"Wednesday",19:48:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2020-10-28 19:48:00
"2020990994108",2020,"990994108",271542,653200,-4.048413,55.755056,"Police Scotland","Serious",1,1,2020-10-28,"Wednesday",18:45:00,"South Lanarkshire","S12000029","S12000029","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2020-10-28 18:45:00
"2020990994109",2020,"990994109",337369,732477,-3.018462,56.480211,"Police Scotland","Slight",1,1,2020-10-28,"Wednesday",18:00:00,"Dundee City","S12000042","S12000042","A",NA,"Single carriageway",30,"Roundabout","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Central refuge","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2020-10-28 18:00:00
"2020990994148",2020,"990994148",305395,658296,-3.511023,55.808634,"Police Scotland","Slight",2,1,2020-10-21,"Wednesday",09:47:00,"West Lothian","S12000040","S12000040","A",NA,"Single carriageway",60,"More than 4 arms (not roundabout)","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2020-10-21 09:47:00
"2020990994199",2020,"990994199",259619,701506,-4.26343,56.18542,"Police Scotland","Slight",1,1,2020-09-28,"Monday",23:30:00,"Stirling","S12000030","S12000030","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-09-28 23:30:00
"2020990994257",2020,"990994257",345775,644068,-2.864036,55.68704,"Police Scotland","Slight",2,2,2020-10-29,"Thursday",06:45:00,"Scottish Borders","S12000026","S12000026","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","Roadworks","None","Rural","Yes","Data missing or out of range","-1",2020-10-29 06:45:00
"2020990994383",2020,"990994383",324801,672921,-3.20555,55.943422,"Police Scotland","Serious",1,1,2020-10-29,"Thursday",17:42:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Single carriageway",20,"More than 4 arms (not roundabout)","Stop sign","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","Road sign or marking defective or obscured","None","Urban","Yes","Data missing or out of range","-1",2020-10-29 17:42:00
"2020990994552",2020,"990994552",266457,695481,-4.15032,56.133295,"Police Scotland","Slight",2,1,2020-10-30,"Friday",12:45:00,"Stirling","S12000030","S12000030","A",NA,"Roundabout",60,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","Central refuge","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-10-30 12:45:00
"2020990994572",2020,"990994572",262394,637379,-4.186117,55.610493,"Police Scotland","Serious",1,1,2020-10-30,"Friday",09:20:00,"South Lanarkshire","S12000029","S12000029","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-10-30 09:20:00
"2020990994787",2020,"990994787",312156,580970,-3.378732,55.115315,"Police Scotland","Slight",2,1,2020-10-31,"Saturday",09:45:00,"Dumfries and Galloway","S12000006","S12000006","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-10-31 09:45:00
"2020990994795",2020,"990994795",392834,842098,-2.121123,57.469079,"Police Scotland","Serious",2,3,2020-10-31,"Saturday",10:30:00,"Aberdeenshire","S12000034","S12000034","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining + high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-10-31 10:30:00
"2020990994889",2020,"990994889",249597,672873,-4.408663,55.925335,"Police Scotland","Slight",3,2,2020-11-01,"Sunday",17:55:00,"East Dunbartonshire","S12000039","S12000039","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining + high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2020-11-01 17:55:00
"2020990994901",2020,"990994901",333237,698220,-3.076832,56.171928,"Police Scotland","Slight",2,2,2020-11-01,"Sunday",17:50:00,"Fife","S12000047","S12000047","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Raining no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2020-11-01 17:50:00
"2020990994916",2020,"990994916",392543,806876,-2.124897,57.152683,"Police Scotland","Serious",2,1,2020-10-24,"Saturday",15:35:00,"Aberdeen City","S12000033","S12000033","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-10-24 15:35:00
"2020990994959",2020,"990994959",340757,662819,-2.947919,55.854905,"Police Scotland","Slight",3,1,2020-10-29,"Thursday",17:05:00,"Midlothian","S12000019","S12000019","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-10-29 17:05:00
"2020990994985",2020,"990994985",251924,666552,-4.367997,55.869313,"Police Scotland","Slight",2,1,2020-05-12,"Tuesday",13:45:00,"Renfrewshire","S12000038","S12000038","A",NA,"Roundabout",40,"Roundabout","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-05-12 13:45:00
"2020990995042",2020,"990995042",65947,798425,-7.497375,56.955941,"Police Scotland","Serious",2,1,2020-10-30,"Friday",19:00:00,"Western Isles","S12000013","S12000013","A",NA,"Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Rural","No","Data missing or out of range","-1",2020-10-30 19:00:00
"2020990995059",2020,"990995059",327620,671209,-3.159968,55.928476,"Police Scotland","Serious",1,1,2020-10-31,"Saturday",13:05:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Single carriageway",30,"Roundabout","Auto traffic signal","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-10-31 13:05:00
"2020990995087",2020,"990995087",254974,664710,-4.318313,55.853704,"Police Scotland","Serious",2,1,2020-11-02,"Monday",07:45:00,"Glasgow City","S12000049","S12000049","A",NA,"Roundabout",30,"Roundabout","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","No","Data missing or out of range","-1",2020-11-02 07:45:00
"2020990995271",2020,"990995271",330018,674374,-3.122422,55.957262,"Police Scotland","Fatal",2,1,2020-11-02,"Monday",14:35:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Slip road",30,"More than 4 arms (not roundabout)","Auto traffic signal","B",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-11-02 14:35:00
"2020990995548",2020,"990995548",324969,737227,-3.221104,56.52106,"Police Scotland","Slight",1,1,2020-11-03,"Tuesday",08:05:00,"Perth and Kinross","S12000048","S12000048","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-11-03 08:05:00
