"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2022991184771",2022,"991184771",327744,718093,-3.170716,56.349642,"Police Scotland","Slight",2,2,2022-06-06,"Monday",15:40:00,NA,"S12000047","S12000047","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-06 15:40:00
"2022991184790",2022,"991184790",254888,664125,-4.319388,55.848433,"Police Scotland","Slight",2,1,2022-06-06,"Monday",19:30:00,NA,"S12000049","S12000049","A",NA,"Roundabout",30,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-06-06 19:30:00
"2022991185021",2022,"991185021",247305,636950,-4.425211,55.602142,"Police Scotland","Serious",2,2,2022-06-07,"Tuesday",08:45:00,NA,"S12000008","S12000008","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-07 08:45:00
"2022991185132",2022,"991185132",308393,643850,-3.458362,55.679461,"Police Scotland","Fatal",2,1,2022-06-06,"Monday",18:40:00,NA,"S12000029","S12000029","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-06 18:40:00
"2022991185136",2022,"991185136",374383,674595,-2.411922,55.963679,"Police Scotland","Slight",2,2,2022-06-07,"Tuesday",06:56:00,NA,"S12000010","S12000010","A",NA,"Dual carriageway",60,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-07 06:56:00
"2022991185152",2022,"991185152",277246,664257,-3.962589,55.85583,"Police Scotland","Serious",2,1,2022-06-05,"Sunday",12:10:00,NA,"S12000050","S12000050","A",NA,"Single carriageway",40,"T or staggered junction","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-06-05 12:10:00
"2022991185184",2022,"991185184",254406,664011,-4.327018,55.847265,"Police Scotland","Slight",1,1,2022-06-07,"Tuesday",17:00:00,NA,"S12000049","S12000049","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-06-07 17:00:00
"2022991185214",2022,"991185214",379903,767813,-2.330685,56.80141,"Police Scotland","Serious",2,1,2022-06-04,"Saturday",13:30:00,NA,"S12000034","S12000034","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-04 13:30:00
"2022991185216",2022,"991185216",273999,697500,-4.030022,56.153483,"Police Scotland","Slight",3,5,2022-06-05,"Sunday",17:30:00,NA,"S12000030","S12000030","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","No","Data missing or out of range","-1",2022-06-05 17:30:00
"2022991185218",2022,"991185218",262001,665475,-4.206559,55.862642,"Police Scotland","Serious",1,1,2022-06-04,"Saturday",14:00:00,NA,"S12000049","S12000049","A",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2022-06-04 14:00:00
"2022991185221",2022,"991185221",254782,730093,-4.357066,56.440594,"Police Scotland","Slight",2,1,2022-06-07,"Tuesday",15:00:00,NA,"S12000030","S12000030","A",NA,"Single carriageway",50,"Other junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-07 15:00:00
"2022991185313",2022,"991185313",363396,853651,-2.613611,57.571436,"Police Scotland","Serious",1,1,2022-06-05,"Sunday",16:25:00,NA,"S12000034","S12000034","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-05 16:25:00
"2022991185490",2022,"991185490",302061,663414,-3.566048,55.853942,"Police Scotland","Slight",2,3,2022-06-07,"Tuesday",19:10:00,NA,"S12000040","S12000040","A",NA,"Single carriageway",40,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-06-07 19:10:00
"2022991185529",2022,"991185529",316204,721957,-3.358615,56.382443,"Police Scotland","Slight",4,1,2022-06-08,"Wednesday",12:13:00,NA,"S12000048","S12000048","A",NA,"Dual carriageway",70,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Central refuge","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-08 12:13:00
"2022991185578",2022,"991185578",294497,675560,-3.691561,55.961427,"Police Scotland","Slight",1,1,2022-02-23,"Wednesday",14:39:00,NA,"S12000014","S12000014","A",NA,"Single carriageway",60,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2022-02-23 14:39:00
"2022991185601",2022,"991185601",217590,756603,-4.978144,56.665523,"Police Scotland","Slight",1,1,2022-06-08,"Wednesday",14:30:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-08 14:30:00
"2022991185658",2022,"991185658",198449,813263,-5.334977,57.165814,"Police Scotland","Serious",3,1,2022-06-08,"Wednesday",14:40:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-08 14:40:00
"2022991185659",2022,"991185659",393711,661392,-2.102006,55.845699,"Police Scotland","Slight",2,1,2022-06-08,"Wednesday",19:25:00,NA,"S12000026","S12000026","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fog or mist","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-08 19:25:00
"2022991185873",2022,"991185873",233784,633273,-4.637363,55.564709,"Police Scotland","Slight",2,1,2022-06-09,"Thursday",10:50:00,NA,"S12000028","S12000028","A",NA,"Single carriageway",60,"T or staggered junction","Auto traffic signal","B",NA,"None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-06-09 10:50:00
"2022991185930",2022,"991185930",332529,673142,-3.081902,55.946561,"Police Scotland","Slight",1,1,2022-06-09,"Thursday",11:46:00,NA,"S12000036","S12000036","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-06-09 11:46:00
"2022991185944",2022,"991185944",257514,861445,-4.387248,57.620393,"Police Scotland","Slight",3,1,2022-06-09,"Thursday",09:29:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-09 09:29:00
"2022991185963",2022,"991185963",258158,667394,-4.268915,55.878755,"Police Scotland","Slight",2,1,2022-03-24,"Thursday",17:30:00,NA,"S12000049","S12000049","A",NA,"Dual carriageway",30,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-03-24 17:30:00
"2022991185966",2022,"991185966",271938,654219,-4.042598,55.764315,"Police Scotland","Slight",2,1,2022-04-08,"Friday",09:20:00,NA,"S12000029","S12000029","A",NA,"Single carriageway",30,"Other junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-04-08 09:20:00
"2022991186041",2022,"991186041",225610,729890,-4.829509,56.42889,"Police Scotland","Serious",1,1,2022-06-09,"Thursday",14:35:00,NA,"S12000035","S12000035","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-09 14:35:00
"2022991186086",2022,"991186086",252431,663898,-4.358472,55.84565,"Police Scotland","Slight",1,1,2022-06-09,"Thursday",14:45:00,NA,"S12000049","S12000049","A",NA,"Dual carriageway",30,"Other junction","Auto traffic signal","A",NA,"None within 50 metres","Zebra","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2022-06-09 14:45:00
"2022991186089",2022,"991186089",363212,677586,-2.591265,55.989822,"Police Scotland","Fatal",3,1,2022-06-09,"Thursday",16:10:00,NA,"S12000010","S12000010","A",NA,"Single carriageway",40,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-09 16:10:00
"2022991186111",2022,"991186111",399200,867175,-2.015084,57.694404,"Police Scotland","Slight",1,1,2022-06-02,"Thursday",13:10:00,NA,"S12000034","S12000034","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-06-02 13:10:00
"2022991186418",2022,"991186418",341079,731061,-2.957913,56.467982,"Police Scotland","Slight",1,1,2022-06-10,"Friday",16:15:00,NA,"S12000042","S12000042","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","B",NA,"None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-06-10 16:15:00
"2022991186432",2022,"991186432",218777,598388,-4.852361,55.246291,"Police Scotland","Serious",1,1,2022-06-06,"Monday",11:00:00,NA,"S12000028","S12000028","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","B",NA,"None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-06-06 11:00:00
"2022991186440",2022,"991186440",326376,673986,-3.18063,55.953239,"Police Scotland","Slight",3,2,2022-06-10,"Friday",17:30:00,NA,"S12000036","S12000036","A",NA,"Dual carriageway",20,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine + high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2022-06-10 17:30:00
"2022991186483",2022,"991186483",119434,906705,-6.745312,57.960882,"Police Scotland","Serious",1,1,2022-06-10,"Friday",12:07:00,NA,"S12000013","S12000013","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining + high winds","Wet or damp","Roadworks","None","Rural","Yes","Data missing or out of range","-1",2022-06-10 12:07:00
"2022991186531",2022,"991186531",144091,958411,-6.386688,58.43879,"Police Scotland","Slight",2,1,2022-06-01,"Wednesday",14:55:00,NA,"S12000013","S12000013","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-01 14:55:00
"2022991186565",2022,"991186565",256406,659950,-4.292956,55.811406,"Police Scotland","Serious",1,1,2022-06-11,"Saturday",12:15:00,NA,"S12000011","S12000011","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Other","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2022-06-11 12:15:00
"2022991186654",2022,"991186654",216482,778791,-5.012108,56.864143,"Police Scotland","Slight",1,1,2022-06-11,"Saturday",18:32:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-11 18:32:00
"2022991186695",2022,"991186695",341048,730955,-2.958392,56.467026,"Police Scotland","Slight",1,1,2022-06-11,"Saturday",23:25:00,NA,"S12000042","S12000042","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","Control by other authorised person","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-06-11 23:25:00
"2022991186704",2022,"991186704",259938,707013,-4.261216,56.234961,"Police Scotland","Slight",2,4,2022-06-11,"Saturday",15:30:00,NA,"S12000030","S12000030","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-11 15:30:00
"2022991186716",2022,"991186716",324199,674180,-3.21554,55.954642,"Police Scotland","Slight",2,2,2022-06-08,"Wednesday",15:46:00,NA,"S12000036","S12000036","A",NA,"Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-06-08 15:46:00
"2022991186729",2022,"991186729",338934,576355,-2.958002,55.077874,"Police Scotland","Slight",2,1,2022-06-07,"Tuesday",16:55:00,NA,"S12000006","S12000006","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-07 16:55:00
"2022991186763",2022,"991186763",342178,731064,-2.940079,56.468145,"Police Scotland","Slight",3,1,2022-06-08,"Wednesday",18:20:00,NA,"S12000042","S12000042","A",NA,"Dual carriageway",40,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Central refuge","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-06-08 18:20:00
"2022991186943",2022,"991186943",370270,796272,-2.491762,57.056539,"Police Scotland","Serious",2,1,2022-06-10,"Friday",17:20:00,NA,"S12000034","S12000034","A",NA,"Single carriageway",30,"T or staggered junction","Stop sign","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","No","Data missing or out of range","-1",2022-06-10 17:20:00
"2022991186969",2022,"991186969",323036,671911,-3.233512,55.934076,"Police Scotland","Slight",2,1,2022-06-08,"Wednesday",17:40:00,NA,"S12000036","S12000036","A",NA,"Single carriageway",20,"More than 4 arms (not roundabout)","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Raining + high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2022-06-08 17:40:00
"2022991187035",2022,"991187035",333285,730486,-3.084241,56.461776,"Police Scotland","Serious",2,2,2022-06-13,"Monday",01:05:00,NA,"S12000048","S12000048","A",NA,"Dual carriageway",70,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-13 01:05:00
"2022991187043",2022,"991187043",330854,730132,-3.123589,56.458246,"Police Scotland","Serious",2,1,2022-06-13,"Monday",09:11:00,NA,"S12000048","S12000048","A",NA,"Dual carriageway",70,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-13 09:11:00
"2022991187110",2022,"991187110",265048,706635,-4.178652,56.233046,"Police Scotland","Serious",3,1,2022-06-13,"Monday",11:20:00,NA,"S12000030","S12000030","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-13 11:20:00
"2022991187201",2022,"991187201",276192,657784,-3.976465,55.797436,"Police Scotland","Slight",2,1,2022-06-13,"Monday",13:15:00,NA,"S12000050","S12000050","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2022-06-13 13:15:00
"2022991187218",2022,"991187218",246814,665593,-4.449051,55.859114,"Police Scotland","Slight",3,1,2022-06-13,"Monday",14:50:00,NA,"S12000038","S12000038","A",NA,"Roundabout",30,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-13 14:50:00
"2022991187413",2022,"991187413",271124,660668,-4.058615,55.822006,"Police Scotland","Slight",2,1,2022-06-09,"Thursday",15:00:00,NA,"S12000050","S12000050","A",NA,"Single carriageway",40,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No - accident was reported using a self completion  form (self rep only)","Data missing or out of range","-1",2022-06-09 15:00:00
"2022991187423",2022,"991187423",326624,672014,-3.176122,55.935562,"Police Scotland","Slight",1,3,2022-06-12,"Sunday",13:05:00,NA,"S12000036","S12000036","A",NA,"Single carriageway",30,"Other junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Control by other authorised person","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2022-06-12 13:05:00
"2022991187451",2022,"991187451",326126,1010911,-3.286795,58.978946,"Police Scotland","Slight",2,2,2022-06-14,"Tuesday",08:20:00,NA,"S12000023","S12000023","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-14 08:20:00
"2022991187492",2022,"991187492",234365,616980,-4.618434,55.418661,"Police Scotland","Slight",4,2,2022-06-12,"Sunday",18:30:00,NA,"S12000028","S12000028","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-12 18:30:00
"2022991187585",2022,"991187585",379772,659095,-2.324436,55.824674,"Police Scotland","Slight",1,2,2022-06-12,"Sunday",09:00:00,NA,"S12000026","S12000026","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-12 09:00:00
"2022991187665",2022,"991187665",317691,968322,-3.417795,58.595045,"Police Scotland","Fatal",2,1,2022-06-14,"Tuesday",15:15:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",60,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine + high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-14 15:15:00
"2022991187716",2022,"991187716",361083,815415,-2.646201,57.227804,"Police Scotland","Serious",1,4,2022-06-14,"Tuesday",21:59:00,NA,"S12000034","S12000034","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Dry","Road surface defective","None","Rural","Yes","Data missing or out of range","-1",2022-06-14 21:59:00
"2022991188038",2022,"991188038",235521,689381,-4.643801,56.068895,"Police Scotland","Serious",4,1,2022-06-15,"Wednesday",12:20:00,NA,"S12000035","S12000035","A",NA,"Single carriageway",60,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","No","Data missing or out of range","-1",2022-06-15 12:20:00
"2022991188117",2022,"991188117",308888,820136,-3.51217,57.262777,"Police Scotland","Serious",2,3,2022-06-15,"Wednesday",14:58:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-15 14:58:00
"2022991188136",2022,"991188136",232553,730771,-4.717632,56.439311,"Police Scotland","Serious",2,1,2022-06-15,"Wednesday",15:15:00,NA,"S12000030","S12000030","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-15 15:15:00
"2022991188153",2022,"991188153",298237,715689,-3.647025,56.322624,"Police Scotland","Slight",2,1,2022-06-14,"Tuesday",13:07:00,NA,"S12000048","S12000048","A",NA,"Dual carriageway",70,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","Other object on road","Rural","Yes","Data missing or out of range","-1",2022-06-14 13:07:00
"2022991188161",2022,"991188161",266928,649850,-4.120256,55.723734,"Police Scotland","Slight",2,1,2022-06-15,"Wednesday",18:11:00,NA,"S12000029","S12000029","A",NA,"Single carriageway",60,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2022-06-15 18:11:00
"2022991188183",2022,"991188183",298078,668215,-3.631451,55.896234,"Police Scotland","Slight",1,1,2022-06-14,"Tuesday",19:15:00,NA,"S12000040","S12000040","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-06-14 19:15:00
"2022991188203",2022,"991188203",347017,731083,-2.861554,56.468885,"Police Scotland","Slight",2,2,2022-06-15,"Wednesday",11:10:00,NA,"S12000042","S12000042","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-06-15 11:10:00
"2022991188351",2022,"991188351",329428,672843,-3.131465,55.94343,"Police Scotland","Slight",1,1,2022-06-15,"Wednesday",13:11:00,NA,"S12000036","S12000036","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Central refuge","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-06-15 13:11:00
"2022991188447",2022,"991188447",330448,664668,-3.113032,55.870142,"Police Scotland","Slight",1,1,2022-06-16,"Thursday",08:45:00,NA,"S12000019","S12000019","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","Control by school crossing patrol","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2022-06-16 08:45:00
